Target,MOC total,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
G18MT,96.95,62.21,0.66,15.42,7.22,2.9,2.63,3.91,1.9,96.85,0.03259976,0.192357211,-1.032153019,-0.530644904,-0.097134811,0.298054191,-0.145644971,0.208243144,0.015205202,0.389307093,-0.576935746,0.850581482,-0.35777274,0.205625124,-1.089996877,0.793595133,-0.272540322,0.420736358,-0.598475231,0.783390325,-0.031904769,-0.462173382,0.304285497,0.741255882,-0.045610308
G18MT,96.95,62.21,0.66,15.42,7.22,2.9,2.63,3.91,1.9,96.85,0.011711718,0.242003876,-0.982544967,-0.52567596,0.049476989,0.230539092,-0.257924929,0.340379702,0.31878835,0.582618956,-0.574864802,0.885265784,-0.363754517,0.166056106,-0.97262579,0.860826848,-0.2549345,0.514033844,-0.576033431,1.037114656,-0.36254551,-0.376860488,0.263074482,0.719523238,-0.120235199
G18MT,96.95,62.21,0.66,15.42,7.22,2.9,2.63,3.91,1.9,96.85,-0.030531773,0.259323946,-0.88404089,-0.526979643,-0.064117166,0.297440204,-0.02089925,0.124348948,0.380959334,0.547769979,-0.537612626,0.843997749,-0.549921705,0.033526287,-0.955009842,0.670597381,-0.244276978,0.244447648,-1.158947493,0.26285903,-0.14872829,0.159481529,0.344318669,0.432120018,-0.116617753
G18MT,96.95,62.21,0.66,15.42,7.22,2.9,2.63,3.91,1.9,96.85,-0.035384142,0.184607719,-0.963749026,-0.530928336,-0.14618238,0.273663154,-0.082462312,0.219627826,0.192667614,0.475048052,-0.567188064,0.82312252,-0.650960354,-0.008170137,-1.084078982,0.789265291,-0.227474329,0.287141859,-1.124059244,0.179276626,-0.196734619,0.004697772,0.418138358,0.414845805,-0.089258229
G19MT,96.01,58.11,0.87,17.05,8.94,3.23,1.25,3.77,2.65,95.87,-0.382333212,0.175448055,-0.586302136,-0.339064234,-0.444744761,0.328393845,0.470166862,0.269826837,0.415905697,0.270008837,-0.492490096,0.689507298,-0.843409592,0.380278658,-0.629880276,-0.370909354,0.182670382,0.134788418,0.122558234,-0.143314518,-0.494665647,-0.38773782,0.564353155,0.412268571,-0.303544314
G19MT,96.01,58.11,0.87,17.05,8.94,3.23,1.25,3.77,2.65,95.87,-0.463413919,0.230635243,-0.642547713,-0.260222983,-0.456610302,0.381834772,0.366143988,0.485116056,0.474382886,0.134463579,-0.513189229,0.658219901,-0.957591073,0.388180597,-0.701946077,-0.401956724,0.507791172,0.299891345,0.9678205,0.14135461,-0.516659771,-0.807385915,0.522429603,0.586506758,-0.381377345
G19MT,96.01,58.11,0.87,17.05,8.94,3.23,1.25,3.77,2.65,95.87,-0.346497209,0.136557243,-0.547956163,-0.321991779,-0.330619254,0.460745632,0.541216937,0.085308978,0.52703028,0.195499091,-0.486880212,0.540731864,-0.683820457,0.473594298,-0.497666606,-0.597328387,0.152869507,0.284084112,0.116424655,-0.011652305,0.085773752,-0.147185121,0.507164842,0.417144965,-0.600868646
G19MT,96.01,58.11,0.87,17.05,8.94,3.23,1.25,3.77,2.65,95.87,-0.328125462,0.149536121,-0.518231601,-0.254982479,-0.349115931,0.368517219,0.451824614,-0.018664746,0.68619361,0.190242471,-0.556944627,0.391868521,-1.053514573,0.180013108,-0.673919229,-0.652921083,0.358382678,-0.016118758,-0.036517561,-0.432178849,0.201485915,0.391022734,0.597337323,0.253094156,-0.51365427
G19MT,96.01,58.11,0.87,17.05,8.94,3.23,1.25,3.77,2.65,95.87,-0.354178177,0.089294197,-0.415532083,-0.283035877,-0.303269808,0.658300514,0.811295554,-0.137136402,0.644105682,0.170043848,-0.436253414,0.413414759,-0.518238656,0.474426325,-0.336736871,-0.905656003,0.152715813,0.229842298,0.053157539,0.126021438,0.460973556,0.153878597,0.438965276,0.434003222,-0.789621288
G1MT,95.33,61.51,0.64,15.85,6.64,2.49,1.76,4.48,1.9,95.27,-0.326345416,0.174122732,-0.869282683,-0.440241989,-0.025107877,0.717342404,0.377964375,0.269507087,0.875204672,0.690961142,-0.852831326,0.586721388,-1.349959478,0.005987291,-0.709058463,-0.355346047,0.318345787,-0.263404582,-0.043616697,-0.81717626,-0.604755679,-0.120659772,0.414085111,-0.297670103,0.357500081
G1MT,95.33,61.51,0.64,15.85,6.64,2.49,1.76,4.48,1.9,95.27,-0.25481044,0.187206555,-0.87284847,-0.412939044,-0.014920329,0.721389757,0.284861591,0.016217725,0.797177312,0.938594336,-0.963444983,0.62798261,-1.272443662,-0.01000204,-0.728875869,-0.206670265,0.070677964,-0.245805019,-0.519472386,-0.883994524,-0.578237859,0.015865574,0.400038319,-0.404013824,0.370697728
G1MT,95.33,61.51,0.64,15.85,6.64,2.49,1.76,4.48,1.9,95.27,-0.281025214,0.102113322,-0.866222486,-0.424403662,0.03029214,0.674723438,0.290835752,0.166256841,0.823568969,0.594910967,-0.815551622,-0.025509953,-1.291523718,-0.383173992,-1.19172361,-0.370262257,0.315422283,-0.300126083,-0.171315828,-1.004698428,-0.371807684,0.09125356,0.421105999,-0.47339197,0.252464941
G1MT,95.33,61.51,0.64,15.85,6.64,2.49,1.76,4.48,1.9,95.27,-0.258008283,0.195401394,-0.838037144,-0.432543679,-0.09825266,0.459605294,0.225450466,0.244262626,0.836685416,0.526589959,-0.844996629,0.342971341,-1.325591842,-0.018216273,-0.98356151,-0.354890285,0.34026907,-0.088482601,-0.067082894,-0.91028003,-0.527379905,-0.032057759,0.554692722,-0.197366458,0.1681317
G1MT,95.33,61.51,0.64,15.85,6.64,2.49,1.76,4.48,1.9,95.27,-0.181968087,0.144734077,-0.797907816,-0.423372221,-0.034690209,0.595549793,0.363450913,-0.155539945,0.823932422,0.612033672,-0.865579171,0.387388274,-1.219821445,0.027083872,-0.785576761,-0.48348287,0.154753862,-0.281442492,-0.65130825,-1.074737879,0.033427441,0.488605072,0.515648136,-0.305250142,-0.026544959
G20MT,94.73,56.72,0.71,16.86,9.61,2.88,1.41,3.86,2.54,94.59,-0.499935832,0.145135895,-0.449869973,-0.223986964,-0.840050943,0.232426336,0.791138688,0.152601492,0.320332207,-0.164564999,-0.455593104,0.702746496,-1.416866731,0.022406654,-0.505491147,-0.710393177,0.400746067,-0.654957387,-0.445897386,-1.321581636,-0.320327655,0.569530339,0.69075962,-0.196362634,-0.588415672
G20MT,94.73,56.72,0.71,16.86,9.61,2.88,1.41,3.86,2.54,94.59,-0.476128282,0.239283332,-0.698271817,-0.255125749,-0.547092703,0.314942758,0.391189,0.330512558,0.416980206,0.161344528,-0.560749255,0.825884129,-1.184627733,0.216621569,-0.592528919,-0.421599325,0.379435923,-0.263313647,0.308431633,-0.753775542,-0.647531922,-0.03270148,0.759516056,0.160801933,-0.615076768
G20MT,94.73,56.72,0.71,16.86,9.61,2.88,1.41,3.86,2.54,94.59,-0.401358874,0.04647714,-0.439486439,-0.331316317,-0.645921681,0.080627134,0.799542643,-0.033429397,0.439212919,0.16506572,-0.462273913,0.682752223,-1.278462989,0.202485217,-0.597979408,-0.91789656,0.153605014,-0.630479489,-0.592271029,-1.675088536,-0.589966577,0.423965484,0.84499497,-0.396019741,-0.612841321
G20MT,94.73,56.72,0.71,16.86,9.61,2.88,1.41,3.86,2.54,94.59,-0.480441278,0.156819805,-0.386935559,-0.277809433,-0.751432618,0.279353704,0.893931025,0.088186852,0.413792325,0.062289175,-0.45687996,0.659543912,-1.237624873,0.041925976,-0.570994771,-0.726894546,0.260187529,-0.575002101,-0.428527979,-1.379608802,-0.600593142,0.286617907,0.640188646,-0.303796541,-0.653690066
G20MT,94.73,56.72,0.71,16.86,9.61,2.88,1.41,3.86,2.54,94.59,-0.377149271,0.157124088,-0.344018962,-0.242151333,-0.510580727,0.08719378,0.612367617,0.09211764,0.487117858,-0.284910233,-0.231546981,-0.208662911,-0.719523615,-0.182217433,-1.029321392,-0.74148956,0.332692968,-0.108635012,-0.128884172,-0.833341851,0.004594999,0.286424238,0.722228264,0.00961092,-0.838157713
G21MT,96.19,60.22,0.72,16.91,6.88,2.97,1.61,3.6,3.18,96.09,-0.448918231,0.48718635,-0.799402564,-0.046859376,-0.665658481,0.596304761,0.122125995,0.024140253,0.180270384,0.255996307,-0.614539447,0.770244678,-0.908431011,0.205471033,-0.858727065,-0.010919119,0.473110974,0.11900048,0.757415496,-0.03477631,-0.452276027,-0.585266959,0.652715526,0.354520359,-0.833762348
G21MT,96.19,60.22,0.72,16.91,6.88,2.97,1.61,3.6,3.18,96.09,-0.525189548,0.416849289,-0.819498483,0.054333487,-0.808791119,0.674708255,0.118147999,-0.060807395,-0.206885724,0.381618809,-0.793540655,0.702460083,-1.045736678,0.063117834,-0.816907048,-0.074701712,0.552435896,0.035688633,0.84302232,-0.046314323,-0.355740218,-0.471455367,0.630102253,0.288593627,-0.923081761
G21MT,96.19,60.22,0.72,16.91,6.88,2.97,1.61,3.6,3.18,96.09,-0.371810328,0.238339248,-0.68762706,-0.14905354,-0.488343885,0.511930169,0.280437394,-0.167576519,0.032276286,0.465514695,-0.48111114,0.162959161,-0.38228633,0.10056008,-0.960885178,-0.123889821,-0.028513983,0.250756433,-0.02221302,-0.226018695,-0.408355822,-0.314954657,0.566857211,0.155014615,-0.899319748
G21MT,96.19,60.22,0.72,16.91,6.88,2.97,1.61,3.6,3.18,96.09,-0.47527733,0.338152001,-0.835657099,-0.015795178,-0.590701401,0.54100729,-0.004281995,0.18602206,0.068396746,0.30646392,-0.735927368,0.516020204,-1.040297896,0.007968878,-0.879586669,-0.077213257,0.732000876,0.218642334,1.06575399,0.149830217,-0.138240498,-0.403246557,0.58855574,0.58917006,-0.911032844
G21MT,96.19,60.22,0.72,16.91,6.88,2.97,1.61,3.6,3.18,96.09,-0.453697857,0.434102808,-0.842900107,-0.138986199,-0.49034943,0.677118506,0.122731946,0.198152812,0.391386809,0.356456497,-0.569125237,0.862758283,-0.836745009,0.383956058,-0.786873027,-0.014009456,0.368100348,0.328763869,0.853909409,0.145093075,-0.737169158,-0.8162955,0.687986238,0.2914865,-0.998033026
G22MT,96.7,57.03,0.79,18.71,7.65,3.97,1.14,5,2.27,96.56,-0.585565433,0.497163296,-0.73097714,-0.372573953,-0.226295285,1.066276614,0.614734562,0.71486309,0.78124384,0.289841927,-0.370277033,0.736495391,-0.761445971,0.19833054,-0.465121546,-0.294704221,0.255014331,-0.035885823,0.976744578,-0.061024712,-0.939049246,-0.619367439,0.341787902,0.095939897,-0.665099815
G22MT,96.7,57.03,0.79,18.71,7.65,3.97,1.14,5,2.27,96.56,-0.503885998,0.488314662,-0.810317998,-0.412106181,-0.26485555,1.004291918,0.535721883,0.567795842,0.702696025,0.296098463,-0.394296627,0.96514546,-0.739757671,0.478163642,-0.380849564,-0.27407911,0.138110393,0.104069273,0.916570333,-0.006163155,-1.015473794,-0.82203339,0.511132132,-0.014979538,-0.740386376
G22MT,96.7,57.03,0.79,18.71,7.65,3.97,1.14,5,2.27,96.56,-0.520569663,0.475957027,-0.792795024,-0.450158358,-0.184988449,1.122751504,0.675467597,0.61225388,0.844050392,0.244125269,-0.324660775,0.965805663,-0.729721747,0.476591875,-0.285856824,-0.368315999,0.161450992,0.014426509,0.919132838,-0.004175803,-1.009752532,-0.717864291,0.488513534,0.002256451,-0.872436066
G22MT,96.7,57.03,0.79,18.71,7.65,3.97,1.14,5,2.27,96.56,-0.550817396,0.486944174,-0.779312829,-0.361693805,-0.358626501,0.995745778,0.570994362,0.569469183,0.549537951,0.385807874,-0.407002235,0.725453707,-0.6710034,0.274937463,-0.469924925,-0.283029136,0.15165987,0.048767565,0.900584041,-0.127053864,-1.145311099,-0.819298738,0.498715226,0.034302136,-0.804908032
G22MT,96.7,57.03,0.79,18.71,7.65,3.97,1.14,5,2.27,96.56,-0.521890293,0.497170994,-0.737749556,-0.382123364,-0.249158784,0.946789572,0.550394454,0.587960811,0.755878886,0.22150595,-0.381435311,0.835905535,-0.743801582,0.444904503,-0.363882435,-0.399229705,0.200343675,0.109058434,0.869824091,-0.004894841,-0.893290842,-0.616823303,0.657951767,-0.006998169,-0.977586033
G23MT,96.42,60.21,0.75,17.69,8.12,2.43,0.67,1.97,4.49,96.33,-0.810772637,0.186894617,-0.332924454,0.308224488,-0.994639935,-0.022644853,0.379957382,0.33283324,0.064290168,0.076384996,-0.358014851,0.65088861,-0.830507068,0.54684928,-0.45539291,-0.279610992,0.212209688,0.084902502,0.302200622,-0.171601364,-1.09193482,-0.90160878,0.906921133,0.201287137,-0.838463454
G23MT,96.42,60.21,0.75,17.69,8.12,2.43,0.67,1.97,4.49,96.33,-0.856280273,-0.129784312,-0.116761788,0.230490766,-1.013115025,-0.125103144,0.638385095,0.577860843,-0.321760729,-0.109749417,-0.221502468,-0.294887758,-0.561958616,-0.073064831,-0.85114748,-0.663610812,0.33278549,0.244145754,0.730271373,-0.061079356,-0.935610329,-0.908867726,0.70787138,0.101595178,-0.901334099
G23MT,96.42,60.21,0.75,17.69,8.12,2.43,0.67,1.97,4.49,96.33,-0.840572348,0.291062747,-0.424616529,0.417036834,-1.055032301,0.117386769,0.26725589,0.212802314,-0.135215832,0.031210248,-0.404726771,0.641665863,-0.72765334,0.523206203,-0.378385185,-0.224435445,0.316037339,0.053369682,0.667758752,0.026539966,-0.940666711,-0.877831935,0.860207759,0.307764171,-1.100563396
G23MT,96.42,60.21,0.75,17.69,8.12,2.43,0.67,1.97,4.49,96.33,-0.793494213,-0.069388692,-0.094877853,0.180321715,-1.151466457,-0.365948299,0.809645921,0.431976088,-0.142997537,-0.063375349,-0.278908273,0.466377135,-1.1438318,0.193643545,-0.435782857,-0.545697386,0.365723176,-0.331416117,-0.185798499,-0.808624103,-0.733839835,-0.278954552,0.949853511,-0.072675221,-0.857128174
G23MT,96.42,60.21,0.75,17.69,8.12,2.43,0.67,1.97,4.49,96.33,-0.695540081,0.098174772,-0.201219739,0.204327251,-1.209578571,-0.381137733,0.556145299,0.312276365,-0.161383171,-0.262955012,-0.339807011,0.534480087,-1.151405427,0.276802171,-0.394697462,-0.480174036,0.423589426,-0.243456152,-0.106807139,-0.691053734,-0.410147274,-0.085336734,1.093169865,0.031574871,-1.029593941
G24MT,96.09,59.73,0.72,16.95,8.39,3.07,0.96,2.34,3.82,95.98,-0.515155835,0.264253902,-0.270373561,0.060472056,-0.893147773,0.065949416,0.582590658,-0.276770798,0.280412282,0.025339346,-0.43223113,0.556406838,-0.863976275,0.162557982,-0.638292616,-0.719920142,0.141549712,-0.282784856,-0.319647938,-1.122387443,-0.571598693,0.034856981,0.884100855,-0.269177654,-0.951622304
G24MT,96.09,59.73,0.72,16.95,8.39,3.07,0.96,2.34,3.82,95.98,-0.774928224,0.065110657,-0.091337453,0.080786686,-0.587912694,0.211000606,0.555211395,0.708305587,0.086311943,-0.132264967,-0.077853365,-1.325303596,0.120258223,-0.904659476,-1.608965919,-0.584276892,0.399717713,0.569955017,1.477758677,0.285982488,-0.818893623,-0.97051194,0.358427966,0.036402658,-1.039862108
G24MT,96.09,59.73,0.72,16.95,8.39,3.07,0.96,2.34,3.82,95.98,-0.699845667,0.36259867,-0.366109012,0.212865493,-0.931451243,0.109685513,0.426798532,0.078628134,0.018839769,0.144898839,-0.488606181,0.863804298,-0.782923463,0.349625246,-0.425503214,-0.419925895,0.295232286,-0.028670073,0.377253925,-0.348254784,-0.836060551,-0.50875407,0.91466382,0.216113882,-1.151042943
G24MT,96.09,59.73,0.72,16.95,8.39,3.07,0.96,2.34,3.82,95.98,-0.750402999,0.254008733,-0.435355037,0.256752201,-0.92873668,-0.137395121,0.135834983,0.465295646,-0.03580774,0.15840408,-0.560007658,0.661086118,-1.164627573,0.017888718,-0.656898442,-0.151539379,0.579600341,-0.042438882,0.339783299,-0.282017254,-0.828696764,-0.288785742,0.985152841,0.376268284,-1.118582528
G24MT,96.09,59.73,0.72,16.95,8.39,3.07,0.96,2.34,3.82,95.98,-0.610587459,0.226402409,-0.139804733,0.098052813,-1.092649021,-0.050717928,0.848951192,-0.194687384,0.149651466,-0.224598685,-0.454902814,0.830975375,-1.306788665,0.130573033,-0.323879714,-0.874546355,0.314180298,-0.738518423,-0.680148289,-1.43691424,-0.104765542,0.803259288,0.964600986,-0.266455127,-1.202751848
G25MT,96.22,64.05,0.72,15.95,6.68,2.05,0.82,2.6,3.25,96.12,-0.626230129,-0.157008954,-0.388782235,-0.059648798,-0.442934233,0.260736082,0.671659451,0.248294776,0.429488443,0.267374441,-0.267942323,0.491129595,-0.637733941,0.767288858,-0.182939278,-1.254915723,0.428131372,0.228682272,1.067117049,0.070648506,-0.392599086,-0.506409838,0.881189034,0.415025064,-1.469932805
G25MT,96.22,64.05,0.72,15.95,6.68,2.05,0.82,2.6,3.25,96.12,-0.475204979,0.177181806,-0.541168417,0.037264993,-0.307702434,0.359593463,0.183208557,-0.079927121,0.686002401,0.295009367,-0.429032431,0.6064541,-0.713014231,0.626628719,-0.468295068,-0.729123465,0.300303826,0.294238677,0.742949948,0.102588253,-0.120388552,-0.175868828,0.953509428,0.353533553,-1.398555959
G25MT,96.22,64.05,0.72,15.95,6.68,2.05,0.82,2.6,3.25,96.12,-0.51308459,-0.018106424,-0.334998518,0.004661128,-0.274309644,0.146206505,0.352945307,-0.039721164,0.667923801,0.340082767,-0.305049554,0.10129822,-0.473001096,0.656419148,-0.576055538,-1.156224137,0.254954952,0.484782839,0.939754381,-0.049801648,-0.231840097,-0.393379217,0.831501717,0.353190694,-1.401849166
G25MT,96.22,64.05,0.72,15.95,6.68,2.05,0.82,2.6,3.25,96.12,-0.593893405,0.04110314,-0.378397015,0.084113616,-0.148038885,0.384709099,0.237113139,0.060582905,0.750319353,0.478033131,-0.362063317,-0.004869207,-0.297147263,0.611270963,-0.45251267,-1.207402756,0.269668985,0.670082409,1.341902491,0.334810662,-0.114662689,-0.351185838,0.756332283,0.443750368,-1.577110385
G25MT,96.22,64.05,0.72,15.95,6.68,2.05,0.82,2.6,3.25,96.12,-0.552455167,0.068619373,-0.526243802,0.012620853,-0.218343756,0.432185352,0.265839957,0.039065121,0.777247357,0.276206645,-0.253678944,0.280536124,-0.384048772,0.888231005,-0.238246541,-1.087964144,0.16995478,0.599498003,1.24304421,0.195284992,-0.197850442,-0.423261311,0.91913993,0.30780461,-1.63978905
G26MT,95.76,60.42,0.68,16.87,6.85,3.01,1.73,3.51,2.57,95.64,-0.417011648,0.34539556,-0.478201331,-0.152847078,-0.328836466,0.795082899,0.553675348,-0.240681851,0.718996085,0.659523724,-0.721614144,0.533954922,-0.804694701,-0.15227586,-0.948164084,-0.765423883,0.257815576,-0.04869032,0.368512041,-0.416520852,-0.190762331,-0.649867334,-0.476816873,-0.114265588,1.447663698
G26MT,95.76,60.42,0.68,16.87,6.85,3.01,1.73,3.51,2.57,95.64,-0.291597425,0.345568614,-0.730455506,-0.174967016,-0.439224721,0.647751533,0.248629882,-0.336808757,0.42853681,0.482043842,-0.849757019,0.912220938,-0.879886173,0.273405755,-0.96081603,-0.447126702,0.286499322,0.041968036,0.532130495,-0.313253706,-0.046739638,-0.737042049,-0.271186615,0.297365399,1.303369784
G26MT,95.76,60.42,0.68,16.87,6.85,3.01,1.73,3.51,2.57,95.64,-0.400720724,0.33547344,-0.635370823,-0.130880919,-0.615457245,0.757696996,0.531525527,-0.286831484,0.321861465,0.316525101,-0.727891561,0.787963262,-0.944597571,0.14845127,-0.739250784,-0.715471339,0.416159839,-0.14578426,0.511374554,-0.318095495,-0.075750116,-0.642585796,-0.178417463,0.215961779,1.170634086
G26MT,95.76,60.42,0.68,16.87,6.85,3.01,1.73,3.51,2.57,95.64,-0.366108816,0.298413127,-0.591641399,-0.161424351,-0.384284631,0.930220341,0.631134291,-0.426051144,0.692873177,0.33554263,-0.756057796,0.757101846,-0.97503205,0.100834773,-0.641076431,-0.799447915,0.385775717,-0.264697913,0.205577609,-0.450514457,0.356827067,0.01583961,-0.257426959,0.168950813,0.927435124
G26MT,95.76,60.42,0.68,16.87,6.85,3.01,1.73,3.51,2.57,95.64,-0.470873596,0.312727962,-0.647106405,-0.081259119,-0.19209348,0.858605138,0.301107618,-0.040017215,0.642777066,0.664169121,-0.853182566,0.774039965,-0.877878199,0.077170229,-0.687081917,-0.69908924,0.599501121,0.121035621,1.126339973,0.268568806,-0.121743614,-0.635859406,-0.350035835,0.516767283,0.870615817
G27MT,95.83,64.95,0.66,15.65,5.69,1.79,0.79,3.17,3.01,95.71,-0.650569262,-0.010496151,-0.314396245,0.10738222,-0.093747801,0.605697084,0.423465952,0.2038326,0.825058985,0.529782084,-0.630462993,-0.062303537,-0.37985556,0.05281346,-0.588447997,-1.323959733,0.546603499,0.52781279,1.537622326,0.607951496,0.546459332,-0.649067156,-0.3003483,0.700506511,0.59162929
G27MT,95.83,64.95,0.66,15.65,5.69,1.79,0.79,3.17,3.01,95.71,-0.629773661,0.01666107,-0.469053237,0.049959007,-0.115741943,0.698372635,0.431834977,0.086712277,0.86725393,0.55115753,-0.62297821,0.336660321,-0.458788945,0.378603768,-0.43904494,-1.210993982,0.371460414,0.430635767,1.273068056,0.465105591,-0.052506203,-0.849222972,-0.146858503,0.354244098,0.499094211
G27MT,95.83,64.95,0.66,15.65,5.69,1.79,0.79,3.17,3.01,95.71,-0.680702392,0.044643512,-0.585772684,0.161744113,-0.257664255,0.62210468,0.154940326,0.302091574,0.563611207,0.30468973,-0.68134182,0.263221013,-0.772692587,0.00156444,-0.598152179,-0.836990909,0.682329031,0.302631831,1.365788713,0.557122741,0.221739862,-0.594125318,-0.081113771,0.568612268,0.542704606
G27MT,95.83,64.95,0.66,15.65,5.69,1.79,0.79,3.17,3.01,95.71,-0.688890547,0.074155796,-0.484127949,0.130017668,-0.300674075,0.44381566,0.181208515,0.446340154,0.727755491,0.168632768,-0.50384732,0.144074855,-0.620974039,0.074779775,-0.709870639,-0.824785269,0.548379119,0.495497949,1.301616957,0.570303483,-0.065811607,-0.836284256,-0.014272964,0.415603184,0.488861563
G27MT,95.83,64.95,0.66,15.65,5.69,1.79,0.79,3.17,3.01,95.71,-0.690257324,0.036232971,-0.469306109,0.145080609,-0.276821784,0.482667849,0.202981637,0.396456232,0.543544164,0.235906588,-0.509293147,-0.17431289,-0.459975377,-0.152357859,-0.904599173,-0.920507521,0.554487367,0.52162497,1.430339611,0.539812252,0.016924572,-0.806080268,-0.028236027,0.52048672,0.441684706
G28MT,94.32,57.6,0.71,18.89,8.14,2.65,0.32,1.77,4.16,94.24,-1.010276725,0.404177515,-0.109940299,0.613612364,-0.867882427,0.550747625,0.608044494,0.132212663,0.77553901,0.015393222,-0.406821233,0.696461032,-0.544217417,0.348954,-0.24762239,-0.445516276,0.256314853,-0.114445335,0.430097745,0.131527356,-0.613946441,-0.744685657,-0.01508632,-0.023808478,0.531795852
G28MT,94.32,57.6,0.71,18.89,8.14,2.65,0.32,1.77,4.16,94.24,-0.828883715,0.437301511,-0.19630122,0.464882321,-0.81139143,0.296334639,0.349021825,0.093684779,0.554698724,0.188406668,-0.539899392,0.65642199,-0.487370053,0.219010925,-0.733171259,-0.275608481,0.293893743,0.127548711,0.540577844,0.196260474,-0.706860233,-1.122757841,0.076358517,0.144332457,0.618117601
